Product-Producer(e2,e1)	The <e1> filmmakers </e1> dug a large <e2> hole </e2> in the ground for the scene where the Narnians cause the pillars supporting the growth near Aslan's How to collapse on the Telmarines.
Message-Topic(e1,e2)	It is a monthly <e1> report </e1> providing <e2> opinion </e2> and advice on current United States government contract issues.
Instrument-Agency(e2,e1)	<e1> Governments </e1>, frightened of losing votes, resolved the crisis through <e2> subsidization </e2>.
Other	For Christmas, Daniel gave Kelly a Tiffany bracelet, and for Valentine's Day he bought a <e1> diamond </e1> <e2> necklace </e2>.
Member-Collection(e2,e1)	We also passed a <e1> wake </e1> of turkey <e2> buzzards </e2>, and I was again glad to not be driving, because my car and I both have shaky nerves still, from the Great Turkey Buzzard Incident of '08.
Cause-Effect(e2,e1)	Plantar <e1> warts </e1> are caused by a <e2> virus </e2> that infects the outer layer of skin on the soles of the feet.
Other	The <e1> sensor </e1> was manufactured in a cost effective thin film <e2> process </e2>.
Other	The putative left, we see, is just as eager as the nominal right to brand crime and violence with any hint of political motivation as terrorism, and therefore to remove it from the ordinary processes of criminal law and sanction, which are already quite draconian in these United States, and to animate parallel systems of harsher surveillance and punishment for the political <e1> compeers </e1> of such <e2> criminals </e2>.
Component-Whole(e2,e1)	The <e1> list </e1> of the 10 Most Beautiful Women posted on the official Web site of the 2009 Australian Open was filled with sleek, thin <e2> images </e2>.
Component-Whole(e1,e2)	The <e1> rope </e1> of the <e2> prayer-bell </e2> was there in a perfect state and coiled up.
Instrument-Agency(e2,e1)	One man pours on a liquid while the other <e1> man </e1> stirs the mixture with a wooden <e2> paddle </e2> or spatula.
Member-Collection(e2,e1)	Besides, the Chinese case also challenges some ideas of RSS theory, including the concept of <e1> alliance </e1> of different social <e2> classes </e2> and the role of working class in democratization.
Entity-Destination(e1,e2)	As the US and Colombian military put pressure on drug traffickers, <e1> operations </e1> are migrating into <e2> nearby countries </e2>.
Content-Container(e1,e2)	A conical <e1> cover </e1> preserved in a <e2> ewer </e2> in Athens accords extremely well with the form of these vessels.
Component-Whole(e2,e1)	The front of the boring <e1> machine </e1> contains tungsten-tipped <e2> picks </e2> that workers guide with the use of laser projections on video screens.
Entity-Destination(e1,e2)	They incorporated the <e1> immigrant flows </e1> into <e2> microsimulation </e2>.
Entity-Origin(e1,e2)	I have always felt so relieved that Roy and the <e1> boys </e1> had left the <e2> creek </e2>.
Message-Topic(e1,e2)	The first <e1> report </e1> analyses the adaptation <e2> strategies </e2> of the EU member states.
Product-Producer(e1,e2)	Cook's discoveries prepared the way for establishment of a new penal <e1> colony </e1> by the colonial <e2> power </e2>.
Other	This process passes on a health <e1> gene </e1> to the next <e2> generation </e2>.
Instrument-Agency(e1,e2)	A <e1> telescope </e1> assists the <e2> eye </e2> chiefly in two ways.
Entity-Destination(e1,e2)	The <e1> boy </e1> accidentally went into the girl's <e2> bathroom </e2>.
Content-Container(e1,e2)	The <e1> document </e1> is stored in the proper <e2> folder </e2> as a text.
Message-Topic(e1,e2)	Unfortunately, they just had brief mentions and more <e1> pages </e1> were spent describing the clubs <e2> scene </e2>.
Other	The map to the left shows a snapshot of <e1> weather </e1> <e2> conditions </e2> in selected towns across Italy.
Member-Collection(e2,e1)	I reflected on this while passing a <e1> passel </e1> of <e2> pigeons </e2> parading on a Loop sidewalk the other day.
Other	The retailers poured <e1> resources </e1> into promoting low-alcohol <e2> wine </e2>.
Content-Container(e1,e2)	Fiscus was the treasury of the Roman emperor, so-called because the <e1> money </e1> was stored in <e2> baskets </e2>.
Entity-Destination(e1,e2)	Hundreds of toxic <e1> chemicals </e1> were released into the <e2> atmosphere </e2>.
Other	The final <e1> part </e1> of the court is completed by the <e2> chapel </e2>, begun by Mary I in 1554 in memory of her father.
Content-Container(e1,e2)	<e1> Mobile </e1> lost in the ocean was found in a cod <e2> belly </e2>.
Message-Topic(e1,e2)	The <e1> flyer </e1> advertised a two-week <e2> workshop </e2> being conducted at the university this summer.
Other	The <e1> hotel </e1> arose from the <e2> reconstruction </e2> of historical building.
Message-Topic(e1,e2)	This revised <e1> edition </e1> incorporates new research <e2> findings </e2> and advances in the treatment of genetic disorders, including gene-directed therapies.
Member-Collection(e1,e2)	<e1> Fish </e1> swim in a <e2> shoal </e2>, but they fall one by one.
Entity-Destination(e1,e2)	All <e1> bookmarks </e1> have been exported to a single <e2> file </e2>.
Instrument-Agency(e2,e1)	The <e1> team </e1> used the newly-developed <e2> nanoparticle </e2> to build therapies for treating individuals with cardiovascular disease.
Message-Topic(e2,e1)	Tobia made a stunning <e1> revelation </e1> in a <e2> phone call </e2> in September 2002.
Member-Collection(e2,e1)	It was also home to a bale of snapping turtles and a <e1> siege </e1> of great blue <e2> herons </e2>.
Entity-Destination(e1,e2)	The <e1> indenter </e1> is pushed into the <e2> material </e2>, and both the load and displacement increase.
Entity-Destination(e1,e2)	The latest <e1> issue </e1> of Five Bells has been sent to poet union <e2> members </e2>.
Component-Whole(e2,e1)	<e1> Cruisers </e1> and large yachts have much more sophisticated <e2> fittings </e2> that that require more skills.
Instrument-Agency(e2,e1)	The <e1> accused </e1> killed the victim with a <e2> kirpan </e2> and separated the head from the body and threw it in a canal near Nabha.
Member-Collection(e2,e1)	There are enough gills there to serve the oxygen demands of an entire <e1> shiver </e1> of whale <e2> sharks </e2>.
Entity-Destination(e1,e2)	The inhabitants send messages to each other by placing the message in a capsule and placing the <e1> capsule </e1> in a message <e2> tube </e2>.
Component-Whole(e2,e1)	The finished <e1> doll </e1> was made with <e2> stockings </e2> for the face and a baby sock for the body.
Message-Topic(e1,e2)	It is the document repository of extremely valuable archival <e1> documents </e1> illustrating the <e2> history </e2> of the Spanish Empire.
Other	This "all around immature nice guy" is, above all, a <e1> choreographer </e1>, having devised the <e2> moves </e2> to the film adaptation of Hairspray.
Other	The <e1> state </e1> has assembled a $230 million incentive <e2> package </e2> to lure the project, which could mean as many as 9000 jobs.
Content-Container(e2,e1)	When you strike someone with a <e1> bottle </e1> full of <e2> carbonated beverage </e2>, apparently a vacuum is created and then quickly refills, which is somehow capable of breaking the glass.
Content-Container(e1,e2)	Welding <e1> wire </e1> is coiled in a <e2> pail </e2> and used as an electrode in an automatic or semiautomatic welding operation.
Cause-Effect(e1,e2)	The stong <e1> earthquake </e1> caused a <e2> blackout </e2> on the sound stage and short-circuited some of the neon-tubed violins.
Message-Topic(e2,e1)	Various <e1> configurations </e1> have been illustrated in the <e2> drawings </e2>.
Member-Collection(e1,e2)	Avci was the <e1> head </e1> of the chief of the <e2> police </e2> in Diyarbakir between 1984 and 1992.
Component-Whole(e2,e1)	The <e1> series </e1> comprises some re-issues of the previous books, as well as new <e2> titles </e2>.
Product-Producer(e2,e1)	The agitating <e1> students </e1> also put up a <e2> barricade </e2> on the Dhaka-Mymensingh highway disrupting vehicular movement for about two hours from 10:30am to 12:30pm.
Other	The <e1> solution </e1> comprises the <e2> creation </e2> of a decentralized Internet host name resolution system with flat hierarchy on the basis of Metrized Small World data structure.
Cause-Effect(e2,e1)	Tension Release by Mega Food contains Sensoril, a clinically studied extract of a Ashwagandha that helps to inhibit fatigue and physical <e1> tension </e1> from everyday <e2> stress </e2>.
Other	With an innate desire to know and to do, mankind has progressed past placing a dead fish in every <e1> hill </e1> of <e2> corn </e2>, beans and squash.
Entity-Destination(e1,e2)	Mayans charted Venus's motion across the sky, poured <e1> chocolate </e1> into <e2> jars </e2> and interred them with the dead.
Entity-Origin(e1,e2)	The <e1> elephant </e1> descended from an aquatic <e2> animal </e2>.
Other	A special <e1> meeting </e1> of the <e2> shareholders </e2> of Lydia Diamond was held on December 23rd, 2009 and the Sale was approved by the shareholders.
Entity-Destination(e1,e2)	He inserted a <e1> needle </e1> into the tattoo <e2> machine </e2>.
Other	The aim of this study, therefore, was to examine the embryo <e1> quality </e1> obtained from vitrified, warmed <e2> oocytes </e2> in a standard infertility population.
Entity-Destination(e1,e2)	The <e1> letter </e1> was sent from group to <e2> group </e2> of the dispersed believers to try and build them up "to encourage them" to fill them with hope.
Cause-Effect(e1,e2)	<e1> Cardiovascular disease </e1> is one of the leading causes of <e2> morbidity </e2> and mortality in the UK, as well as in the developed and the developing world.
Other	The level surface closest to the MSS, known as the <e1> geoid </e1>, departs from an <e2> ellipsoid </e2> by about 100 m in each direction.
Entity-Destination(e1,e2)	After soaking them overnight, we slipped the <e1> beans </e1> into a fairly wide-necked wine <e2> flask </e2> that's been peeled of its straw wrapper.
Cause-Effect(e2,e1)	<e1> Dizziness </e1> from nasal and <e2> sinus pressure </e2> usually can be seen on a good nasal examination and a CT of the sinuses.
Instrument-Agency(e2,e1)	Students actually benefit from <e1> study </e1> through an STS <e2> approach </e2>.
Other	In the 2006 campaign, the <e1> governor </e1> won the Hispanic vote with <e2> appearances </e2> such as one at Casa de Maryland.
Content-Container(e1,e2)	The <e1> bomb </e1> was hidden in a <e2> handcart </e2> near the Mar Toma Church, also known as Church of St. Thomas, in the city of Mosul.
Member-Collection(e2,e1)	She does, however, remember walking through campus when a chipper salesman gave her a <e1> fistful </e1> of bright orange <e2> coupons </e2> offering her and her friends complimentary slices of pizza.
Entity-Destination(e1,e2)	I have imported an audio <e1> book </e1> into the <e2> software </e2>.
Entity-Destination(e1,e2)	The <e1> soldiers </e1> moved into the deep <e2> jungle </e2>.
Other	The <e1> chair </e1> of the <e2> corporation </e2>, at the time of election, shall be either a former President, the retiring President, or a member (not emeritus) of the Corporation.
Other	The <e1> hole </e1> was found in a <e2> piece </e2> of the package that was ripped off near its edge.
Content-Container(e1,e2)	The <e1> mummy </e1> originally was inside a <e2> wooden coffin </e2>, which had deteriorated.
Cause-Effect(e1,e2)	This <e1> meeting </e1> establishes the <e2> laws </e2> which govern the church and the priorities for the coming year.
Content-Container(e1,e2)	The <e1> game </e1> was sealed in the original <e2> packing </e2>, unopened and untouched.
Component-Whole(e1,e2)	The oculomotor <e1> nerve </e1> rests in a <e2> cistern </e2> within the sinus roof.
Entity-Destination(e1,e2)	A baby girl was murdered and her <e1> body </e1> stuffed in a <e2> sack </e2> and dumped in a water body in the capital's Pallabi area.
Entity-Destination(e1,e2)	The new <e1> model </e1> is moving into new <e2> territory </e2> with revisions.
Other	He also pointed out that on the Sabbath the <e1> priests </e1> broke the commandment with priestly <e2> work </e2>.
Entity-Origin(e1,e2)	The <e1> sagas </e1> developed from the <e2> oral culture </e2> of the Viking Age.
Component-Whole(e1,e2)	Hogarth also decorated the <e1> walls </e1> of the <e2> hospital </e2> with works of art donated by contemporary British artists.
